	id	doi	title	year	journal	publisher	resulting_publication_doi	pmid	pmcid	type	date	date_online	date_print	open_access_categories_v2	categories	field_citation_ratio	times_cited	relative_citation_ratio	altmetrics_score	altmetrics_id
447	pub.1138828349	10.3390/cancers13122917	Diagnostic, Clinical and Post-SARS-CoV-2 Scenarios in Cancer Patients with SARS-CoV-2: Retrospective Analysis in Three German Cancer Centers	2021	Cancers	MDPI		34208007		article	2021-06-11	2021-06-11		['oa_all' 'gold']	"{'bra_v1': {'values': array(['Clinical Medicine and Science'], dtype=object), 'full': array([{'id': '4001', 'value': 'Clinical Medicine and Science'}],
      dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1112'], dtype=object), 'full': array([{'id': '3142', 'code': '1112', 'name': 'Oncology and Carcinogenesis'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Clinical'], dtype=object), 'full': array([{'id': '3901', 'value': 'Clinical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection', 'Cancer'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'},
       {'id': '911', 'value': 'Cancer'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['4.2'], dtype=object), 'full': array([{'id': '10402', 'code': '4.2', 'name': 'Evaluation of markers and technologies'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung', 'Pneumonia', 'Biodefense', 'Cancer',
       'Emerging Infectious Diseases', 'Infectious Diseases',
       'Prevention', 'Vaccine Related'], dtype=object), 'full': array([{'id': '410', 'value': 'Lung'},
       {'id': '426', 'value': 'Pneumonia'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '503', 'value': 'Cancer'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A03'], dtype=object), 'full': array([{'id': '30003', 'code': 'A03', 'name': 'Allied Health Professions, Dentistry, Nursing and Pharmacy'}],
      dtype=object)}}"		0			
448	pub.1138870053	10.1093/cid/ciab555	Humoral and cellular immune responses against SARS-CoV-2 variants and human coronaviruses after single BNT162b2 vaccination	2021	Clinical Infectious Diseases	Oxford University Press (OUP)		34134134		article	2021-06-16	2021-06-16	2021-06-16	['oa_all' 'bronze']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1107'], dtype=object), 'full': array([{'id': '3103', 'code': '1107', 'name': 'Immunology'}], dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['3.4'], dtype=object), 'full': array([{'id': '10304', 'code': '3.4', 'name': 'Vaccines'}], dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung', 'Pneumonia', 'Biodefense', 'Emerging Infectious Diseases',
       'Immunization', 'Infectious Diseases', 'Pneumonia & Influenza',
       'Prevention', 'Vaccine Related'], dtype=object), 'full': array([{'id': '410', 'value': 'Lung'},
       {'id': '426', 'value': 'Pneumonia'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '556', 'value': 'Pneumonia & Influenza'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A01'], dtype=object), 'full': array([{'id': '30001', 'code': 'A01', 'name': 'Clinical Medicine'}],
      dtype=object)}}"		0		12.0	107780506
449	pub.1138984850	10.1007/s40629-021-00178-2	Immunologically relevant aspects of the new COVID-19 vaccines—an ÖGAI (Austrian Society for Allergology and Immunology) and AeDA (German Society for Applied Allergology) position paper	2021	Allergo Journal International	Springer Nature		34178577	8212077	article	2021-06-18	2021-06-18	2021-06-18	['oa_all' 'hybrid']	"{'bra_v1': {'values': array(['Clinical Medicine and Science'], dtype=object), 'full': array([{'id': '4001', 'value': 'Clinical Medicine and Science'}],
      dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1107'], dtype=object), 'full': array([{'id': '3103', 'code': '1107', 'name': 'Immunology'}], dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung', 'Immunization', 'Patient Safety', 'Prevention',
       'Vaccine Related'], dtype=object), 'full': array([{'id': '410', 'value': 'Lung'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '546', 'value': 'Patient Safety'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A03'], dtype=object), 'full': array([{'id': '30003', 'code': 'A03', 'name': 'Allied Health Professions, Dentistry, Nursing and Pharmacy'}],
      dtype=object)}}"		0		1.0	108308487
450	pub.1139030810	10.1371/journal.pone.0253067	Comparing the influence of stimulus size and contrast on the perception of moving gratings and random dot patterns—A registered report protocol	2021	PLOS ONE	Public Library of Science (PLoS)		34153081	8216547	article	2021-06-21	2021-06-21		['oa_all' 'gold']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['11', '17'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'},
       {'id': '2217', 'code': '17', 'name': 'Psychology and Cognitive Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1109', '1701'], dtype=object), 'full': array([{'id': '3120', 'code': '1109', 'name': 'Neurosciences'},
       {'id': '3468', 'code': '1701', 'name': 'Psychology'}], dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': {'codes': array(['1.2'], dtype=object), 'full': array([{'id': '10102', 'code': '1.2', 'name': 'Psychological and socioeconomic processes'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Neurosciences', 'Clinical Research',
       'Eye Disease and Disorders of Vision'], dtype=object), 'full': array([{'id': '387', 'value': 'Neurosciences'},
       {'id': '507', 'value': 'Clinical Research'},
       {'id': '521', 'value': 'Eye Disease and Disorders of Vision'}],
      dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A04'], dtype=object), 'full': array([{'id': '30004', 'code': 'A04', 'name': 'Psychology, Psychiatry and Neuroscience'}],
      dtype=object)}}"		0			
451	pub.1139098537	10.1101/2021.06.23.449568	Increased lung cell entry of B.1.617.2 and evasion of antibodies induced by infection and BNT162b2 vaccination	2021	bioRxiv	Cold Spring Harbor Laboratory				preprint	2021-06-23	2021-06-23		['oa_all' 'green']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1107'], dtype=object), 'full': array([{'id': '3103', 'code': '1107', 'name': 'Immunology'}], dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': {'values': array(['Lung Cancer'], dtype=object), 'full': array([{'id': '3809', 'value': 'Lung Cancer'}], dtype=object)}, 'rcdc_v1': {'values': array(['Biotechnology', 'Lung', 'Biodefense',
       'Emerging Infectious Diseases', 'Immunization',
       'Infectious Diseases', 'Pneumonia & Influenza', 'Prevention',
       'Vaccine Related'], dtype=object), 'full': array([{'id': '338', 'value': 'Biotechnology'},
       {'id': '410', 'value': 'Lung'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '556', 'value': 'Pneumonia & Influenza'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A01'], dtype=object), 'full': array([{'id': '30001', 'code': 'A01', 'name': 'Clinical Medicine'}],
      dtype=object)}}"		0		402.0	108100462
452	pub.1139114552	10.1186/s12978-021-01178-9	Sexual and reproductive health of Syrian refugee adolescent girls: a qualitative study using focus group discussions in an urban setting in Lebanon	2021	Reproductive Health	Springer Nature		34167553	8223310	article	2021-06-24	2021-06-24	2021-12	['oa_all' 'gold']	"{'bra_v1': {'values': array(['Public Health'], dtype=object), 'full': array([{'id': '4003', 'value': 'Public Health'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1117'], dtype=object), 'full': array([{'id': '3177', 'code': '1117', 'name': 'Public Health and Health Services'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Population & Society'], dtype=object), 'full': array([{'id': '3903', 'value': 'Population & Society'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Reproductive health and childbirth'], dtype=object), 'full': array([{'id': '908', 'value': 'Reproductive health and childbirth'}],
      dtype=object)}, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Contraception/Reproduction',
       'Basic Behavioral and Social Science',
       'Behavioral and Social Science', 'Pediatric', 'Prevention',
       'Violence Research'], dtype=object), 'full': array([{'id': '416', 'value': 'Contraception/Reproduction'},
       {'id': '497', 'value': 'Basic Behavioral and Social Science'},
       {'id': '498', 'value': 'Behavioral and Social Science'},
       {'id': '547', 'value': 'Pediatric'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '588', 'value': 'Violence Research'}], dtype=object)}, 'sdg_v1': {'codes': array(['16'], dtype=object), 'full': array([{'id': '40016', 'code': '16', 'name': 'Peace, Justice and Strong Institutions'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A02'], dtype=object), 'full': array([{'id': '30002', 'code': 'A02', 'name': 'Public Health, Health Services and Primary Care'}],
      dtype=object)}}"		0		2.0	108186516
453	pub.1139207057	10.1365/s40702-021-00753-9	Corona Tracing Apps – Eine Analyse und Strukturierung des europäischen Marktes	2021	HMD Praxis der Wirtschaftsinformatik	Springer Nature			8237049	article	2021-06-28	2021-06-28		['oa_all' 'hybrid']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['06'], dtype=object), 'full': array([{'id': '2206', 'code': '06', 'name': 'Biological Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['0604'], dtype=object), 'full': array([{'id': '2620', 'code': '0604', 'name': 'Genetics'}], dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': {'codes': array(['D26'], dtype=object), 'full': array([{'id': '30026', 'code': 'D26', 'name': 'Modern Languages and Linguistics'}],
      dtype=object)}}"		0			
454	pub.1139255456	10.1101/2021.06.28.450163	N4-hydroxycytidine and inhibitors of dihydroorotate dehydrogenase synergistically suppress SARS-CoV-2 replication	2021	bioRxiv	Cold Spring Harbor Laboratory				preprint	2021-06-28	2021-06-28		['oa_all' 'green']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1108'], dtype=object), 'full': array([{'id': '3114', 'code': '1108', 'name': 'Medical Microbiology'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['5.1'], dtype=object), 'full': array([{'id': '10501', 'code': '5.1', 'name': 'Pharmaceuticals'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung', 'Pneumonia', 'Infectious Diseases', 'Prevention'],
      dtype=object), 'full': array([{'id': '410', 'value': 'Lung'},
       {'id': '426', 'value': 'Pneumonia'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '558', 'value': 'Prevention'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A01'], dtype=object), 'full': array([{'id': '30001', 'code': 'A01', 'name': 'Clinical Medicine'}],
      dtype=object)}}"		0		4.0	108348133
455	pub.1139211098	10.1007/978-3-658-33211-2_11	Forward- und Futuresmärkte und ihre Bedeutung für die Agrarpreisbildung	2021		Springer Nature				chapter	2021-06-29	2021-06-29	2021	['oa_all' 'green']	{'bra_v1': None, 'for_v1': None, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': None}		0			
456	pub.1139214874	10.1016/j.celrep.2021.109415	SARS-CoV-2 variant B.1.617 is resistant to Bamlanivimab and evades antibodies induced by infection and vaccination	2021	Cell Reports	Elsevier			8238662	article	2021-06-29	2021-06-29	2021-06	['oa_all' 'gold']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1107'], dtype=object), 'full': array([{'id': '3103', 'code': '1107', 'name': 'Immunology'}], dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['2.1'], dtype=object), 'full': array([{'id': '10201', 'code': '2.1', 'name': 'Biological and endogenous factors'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung', 'Pneumonia', 'Biodefense', 'Emerging Infectious Diseases',
       'Immunization', 'Pneumonia & Influenza', 'Prevention',
       'Vaccine Related'], dtype=object), 'full': array([{'id': '410', 'value': 'Lung'},
       {'id': '426', 'value': 'Pneumonia'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '556', 'value': 'Pneumonia & Influenza'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A05'], dtype=object), 'full': array([{'id': '30005', 'code': 'A05', 'name': 'Biological Sciences'}],
      dtype=object)}}"		0		1.0	108380354
457	pub.1139248939	10.35459/tbp.2021.000183	Reflections on COVID-19–induced online teaching in biophysics courses	2021	The Biophysicist	Biophysical Society				article	2021-06-29	2021-06-29	2021-06-29	['oa_all' 'bronze']	{'bra_v1': None, 'for_v1': None, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': None}		0		8.0	108414115
458	pub.1139249926	10.1038/s41564-021-00931-x	How SARS-CoV-2 makes the cut	2021	Nature Microbiology	Springer Nature		34194035		article	2021-06-30	2021-06-30	2021-07	['closed']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['06', '11'], dtype=object), 'full': array([{'id': '2206', 'code': '06', 'name': 'Biological Sciences'},
       {'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['0605', '1108'], dtype=object), 'full': array([{'id': '2634', 'code': '0605', 'name': 'Microbiology'},
       {'id': '3114', 'code': '1108', 'name': 'Medical Microbiology'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': None}"		0		5.0	108452598
